f_expression,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,best_rk_method
y,0.0,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.04040404040404041,0.05050505050505051,0.06060606060606061,0.07070707070707072,0.08080808080808081,0.09090909090909091,0.10101010101010102,0.11111111111111112,0.12121212121212122,0.13131313131313133,0.14141414141414144,0.15151515151515152,0.16161616161616163,0.17171717171717174,0.18181818181818182,0.19191919191919193,0.20202020202020204,0.21212121212121213,0.22222222222222224,0.23232323232323235,0.24242424242424243,0.25252525252525254,0.26262626262626265,0.27272727272727276,0.2828282828282829,0.29292929292929293,0.30303030303030304,0.31313131313131315,0.32323232323232326,0.33333333333333337,0.3434343434343435,0.3535353535353536,0.36363636363636365,0.37373737373737376,0.38383838383838387,0.393939393939394,0.4040404040404041,0.4141414141414142,0.42424242424242425,0.43434343434343436,0.4444444444444445,0.4545454545454546,0.4646464646464647,0.4747474747474748,0.48484848484848486,0.494949494949495,0.5050505050505051,0.5151515151515152,0.5252525252525253,0.5353535353535354,0.5454545454545455,0.5555555555555556,0.5656565656565657,0.5757575757575758,0.5858585858585859,0.595959595959596,0.6060606060606061,0.6161616161616162,0.6262626262626263,0.6363636363636365,0.6464646464646465,0.6565656565656566,0.6666666666666667,0.6767676767676768,0.686868686868687,0.696969696969697,0.7070707070707072,0.7171717171717172,0.7272727272727273,0.7373737373737375,0.7474747474747475,0.7575757575757577,0.7676767676767677,0.7777777777777778,0.787878787878788,0.797979797979798,0.8080808080808082,0.8181818181818182,0.8282828282828284,0.8383838383838385,0.8484848484848485,0.8585858585858587,0.8686868686868687,0.8787878787878789,0.888888888888889,0.8989898989898991,0.9090909090909092,0.9191919191919192,0.9292929292929294,0.9393939393939394,0.9494949494949496,0.9595959595959597,0.9696969696969697,0.9797979797979799,0.98989898989899,1.0,RK4
y,0.0,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.04040404040404041,0.05050505050505051,0.06060606060606061,0.07070707070707072,0.08080808080808081,0.09090909090909091,0.10101010101010102,0.11111111111111112,0.12121212121212122,0.13131313131313133,0.14141414141414144,0.15151515151515152,0.16161616161616163,0.17171717171717174,0.18181818181818182,0.19191919191919193,0.20202020202020204,0.21212121212121213,0.22222222222222224,0.23232323232323235,0.24242424242424243,0.25252525252525254,0.26262626262626265,0.27272727272727276,0.2828282828282829,0.29292929292929293,0.30303030303030304,0.31313131313131315,0.32323232323232326,0.33333333333333337,0.3434343434343435,0.3535353535353536,0.36363636363636365,0.37373737373737376,0.38383838383838387,0.393939393939394,0.4040404040404041,0.4141414141414142,0.42424242424242425,0.43434343434343436,0.4444444444444445,0.4545454545454546,0.4646464646464647,0.4747474747474748,0.48484848484848486,0.494949494949495,0.5050505050505051,0.5151515151515152,0.5252525252525253,0.5353535353535354,0.5454545454545455,0.5555555555555556,0.5656565656565657,0.5757575757575758,0.5858585858585859,0.595959595959596,0.6060606060606061,0.6161616161616162,0.6262626262626263,0.6363636363636365,0.6464646464646465,0.6565656565656566,0.6666666666666667,0.6767676767676768,0.686868686868687,0.696969696969697,0.7070707070707072,0.7171717171717172,0.7272727272727273,0.7373737373737375,0.7474747474747475,0.7575757575757577,0.7676767676767677,0.7777777777777778,0.787878787878788,0.797979797979798,0.8080808080808082,0.8181818181818182,0.8282828282828284,0.8383838383838385,0.8484848484848485,0.8585858585858587,0.8686868686868687,0.8787878787878789,0.888888888888889,0.8989898989898991,0.9090909090909092,0.9191919191919192,0.9292929292929294,0.9393939393939394,0.9494949494949496,0.9595959595959597,0.9696969696969697,0.9797979797979799,0.98989898989899,1.0,RK4
-2*y,-0.0,-0.020202020202020204,-0.04040404040404041,-0.06060606060606061,-0.08080808080808081,-0.10101010101010102,-0.12121212121212122,-0.14141414141414144,-0.16161616161616163,-0.18181818181818182,-0.20202020202020204,-0.22222222222222224,-0.24242424242424243,-0.26262626262626265,-0.2828282828282829,-0.30303030303030304,-0.32323232323232326,-0.3434343434343435,-0.36363636363636365,-0.38383838383838387,-0.4040404040404041,-0.42424242424242425,-0.4444444444444445,-0.4646464646464647,-0.48484848484848486,-0.5050505050505051,-0.5252525252525253,-0.5454545454545455,-0.5656565656565657,-0.5858585858585859,-0.6060606060606061,-0.6262626262626263,-0.6464646464646465,-0.6666666666666667,-0.686868686868687,-0.7070707070707072,-0.7272727272727273,-0.7474747474747475,-0.7676767676767677,-0.787878787878788,-0.8080808080808082,-0.8282828282828284,-0.8484848484848485,-0.8686868686868687,-0.888888888888889,-0.9090909090909092,-0.9292929292929294,-0.9494949494949496,-0.9696969696969697,-0.98989898989899,-1.0101010101010102,-1.0303030303030305,-1.0505050505050506,-1.0707070707070707,-1.090909090909091,-1.1111111111111112,-1.1313131313131315,-1.1515151515151516,-1.1717171717171717,-1.191919191919192,-1.2121212121212122,-1.2323232323232325,-1.2525252525252526,-1.272727272727273,-1.292929292929293,-1.3131313131313131,-1.3333333333333335,-1.3535353535353536,-1.373737373737374,-1.393939393939394,-1.4141414141414144,-1.4343434343434345,-1.4545454545454546,-1.474747474747475,-1.494949494949495,-1.5151515151515154,-1.5353535353535355,-1.5555555555555556,-1.575757575757576,-1.595959595959596,-1.6161616161616164,-1.6363636363636365,-1.6565656565656568,-1.676767676767677,-1.696969696969697,-1.7171717171717173,-1.7373737373737375,-1.7575757575757578,-1.777777777777778,-1.7979797979797982,-1.8181818181818183,-1.8383838383838385,-1.8585858585858588,-1.878787878787879,-1.8989898989898992,-1.9191919191919193,-1.9393939393939394,-1.9595959595959598,-1.97979797979798,-2.0,RK4
-2*y,-0.0,-0.020202020202020204,-0.04040404040404041,-0.06060606060606061,-0.08080808080808081,-0.10101010101010102,-0.12121212121212122,-0.14141414141414144,-0.16161616161616163,-0.18181818181818182,-0.20202020202020204,-0.22222222222222224,-0.24242424242424243,-0.26262626262626265,-0.2828282828282829,-0.30303030303030304,-0.32323232323232326,-0.3434343434343435,-0.36363636363636365,-0.38383838383838387,-0.4040404040404041,-0.42424242424242425,-0.4444444444444445,-0.4646464646464647,-0.48484848484848486,-0.5050505050505051,-0.5252525252525253,-0.5454545454545455,-0.5656565656565657,-0.5858585858585859,-0.6060606060606061,-0.6262626262626263,-0.6464646464646465,-0.6666666666666667,-0.686868686868687,-0.7070707070707072,-0.7272727272727273,-0.7474747474747475,-0.7676767676767677,-0.787878787878788,-0.8080808080808082,-0.8282828282828284,-0.8484848484848485,-0.8686868686868687,-0.888888888888889,-0.9090909090909092,-0.9292929292929294,-0.9494949494949496,-0.9696969696969697,-0.98989898989899,-1.0101010101010102,-1.0303030303030305,-1.0505050505050506,-1.0707070707070707,-1.090909090909091,-1.1111111111111112,-1.1313131313131315,-1.1515151515151516,-1.1717171717171717,-1.191919191919192,-1.2121212121212122,-1.2323232323232325,-1.2525252525252526,-1.272727272727273,-1.292929292929293,-1.3131313131313131,-1.3333333333333335,-1.3535353535353536,-1.373737373737374,-1.393939393939394,-1.4141414141414144,-1.4343434343434345,-1.4545454545454546,-1.474747474747475,-1.494949494949495,-1.5151515151515154,-1.5353535353535355,-1.5555555555555556,-1.575757575757576,-1.595959595959596,-1.6161616161616164,-1.6363636363636365,-1.6565656565656568,-1.676767676767677,-1.696969696969697,-1.7171717171717173,-1.7373737373737375,-1.7575757575757578,-1.777777777777778,-1.7979797979797982,-1.8181818181818183,-1.8383838383838385,-1.8585858585858588,-1.878787878787879,-1.8989898989898992,-1.9191919191919193,-1.9393939393939394,-1.9595959595959598,-1.97979797979798,-2.0,RK4
2*y,0.0,0.020202020202020204,0.04040404040404041,0.06060606060606061,0.08080808080808081,0.10101010101010102,0.12121212121212122,0.14141414141414144,0.16161616161616163,0.18181818181818182,0.20202020202020204,0.22222222222222224,0.24242424242424243,0.26262626262626265,0.2828282828282829,0.30303030303030304,0.32323232323232326,0.3434343434343435,0.36363636363636365,0.38383838383838387,0.4040404040404041,0.42424242424242425,0.4444444444444445,0.4646464646464647,0.48484848484848486,0.5050505050505051,0.5252525252525253,0.5454545454545455,0.5656565656565657,0.5858585858585859,0.6060606060606061,0.6262626262626263,0.6464646464646465,0.6666666666666667,0.686868686868687,0.7070707070707072,0.7272727272727273,0.7474747474747475,0.7676767676767677,0.787878787878788,0.8080808080808082,0.8282828282828284,0.8484848484848485,0.8686868686868687,0.888888888888889,0.9090909090909092,0.9292929292929294,0.9494949494949496,0.9696969696969697,0.98989898989899,1.0101010101010102,1.0303030303030305,1.0505050505050506,1.0707070707070707,1.090909090909091,1.1111111111111112,1.1313131313131315,1.1515151515151516,1.1717171717171717,1.191919191919192,1.2121212121212122,1.2323232323232325,1.2525252525252526,1.272727272727273,1.292929292929293,1.3131313131313131,1.3333333333333335,1.3535353535353536,1.373737373737374,1.393939393939394,1.4141414141414144,1.4343434343434345,1.4545454545454546,1.474747474747475,1.494949494949495,1.5151515151515154,1.5353535353535355,1.5555555555555556,1.575757575757576,1.595959595959596,1.6161616161616164,1.6363636363636365,1.6565656565656568,1.676767676767677,1.696969696969697,1.7171717171717173,1.7373737373737375,1.7575757575757578,1.777777777777778,1.7979797979797982,1.8181818181818183,1.8383838383838385,1.8585858585858588,1.878787878787879,1.8989898989898992,1.9191919191919193,1.9393939393939394,1.9595959595959598,1.97979797979798,2.0,RK4
2*y,0.0,0.020202020202020204,0.04040404040404041,0.06060606060606061,0.08080808080808081,0.10101010101010102,0.12121212121212122,0.14141414141414144,0.16161616161616163,0.18181818181818182,0.20202020202020204,0.22222222222222224,0.24242424242424243,0.26262626262626265,0.2828282828282829,0.30303030303030304,0.32323232323232326,0.3434343434343435,0.36363636363636365,0.38383838383838387,0.4040404040404041,0.42424242424242425,0.4444444444444445,0.4646464646464647,0.48484848484848486,0.5050505050505051,0.5252525252525253,0.5454545454545455,0.5656565656565657,0.5858585858585859,0.6060606060606061,0.6262626262626263,0.6464646464646465,0.6666666666666667,0.686868686868687,0.7070707070707072,0.7272727272727273,0.7474747474747475,0.7676767676767677,0.787878787878788,0.8080808080808082,0.8282828282828284,0.8484848484848485,0.8686868686868687,0.888888888888889,0.9090909090909092,0.9292929292929294,0.9494949494949496,0.9696969696969697,0.98989898989899,1.0101010101010102,1.0303030303030305,1.0505050505050506,1.0707070707070707,1.090909090909091,1.1111111111111112,1.1313131313131315,1.1515151515151516,1.1717171717171717,1.191919191919192,1.2121212121212122,1.2323232323232325,1.2525252525252526,1.272727272727273,1.292929292929293,1.3131313131313131,1.3333333333333335,1.3535353535353536,1.373737373737374,1.393939393939394,1.4141414141414144,1.4343434343434345,1.4545454545454546,1.474747474747475,1.494949494949495,1.5151515151515154,1.5353535353535355,1.5555555555555556,1.575757575757576,1.595959595959596,1.6161616161616164,1.6363636363636365,1.6565656565656568,1.676767676767677,1.696969696969697,1.7171717171717173,1.7373737373737375,1.7575757575757578,1.777777777777778,1.7979797979797982,1.8181818181818183,1.8383838383838385,1.8585858585858588,1.878787878787879,1.8989898989898992,1.9191919191919193,1.9393939393939394,1.9595959595959598,1.97979797979798,2.0,RK4
3*y,0.0,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.15151515151515155,0.18181818181818182,0.21212121212121215,0.24242424242424243,0.2727272727272727,0.3030303030303031,0.33333333333333337,0.36363636363636365,0.393939393939394,0.4242424242424243,0.4545454545454546,0.48484848484848486,0.5151515151515152,0.5454545454545454,0.5757575757575758,0.6060606060606062,0.6363636363636364,0.6666666666666667,0.696969696969697,0.7272727272727273,0.7575757575757576,0.787878787878788,0.8181818181818183,0.8484848484848486,0.8787878787878788,0.9090909090909092,0.9393939393939394,0.9696969696969697,1.0,1.0303030303030305,1.0606060606060608,1.0909090909090908,1.1212121212121213,1.1515151515151516,1.1818181818181819,1.2121212121212124,1.2424242424242427,1.2727272727272727,1.3030303030303032,1.3333333333333335,1.3636363636363638,1.393939393939394,1.4242424242424243,1.4545454545454546,1.4848484848484849,1.5151515151515151,1.5454545454545459,1.575757575757576,1.606060606060606,1.6363636363636367,1.6666666666666667,1.6969696969696972,1.7272727272727275,1.7575757575757576,1.787878787878788,1.8181818181818183,1.8484848484848486,1.878787878787879,1.9090909090909094,1.9393939393939394,1.9696969696969697,2.0,2.0303030303030303,2.060606060606061,2.090909090909091,2.1212121212121215,2.151515151515152,2.1818181818181817,2.2121212121212124,2.2424242424242427,2.272727272727273,2.303030303030303,2.3333333333333335,2.3636363636363638,2.393939393939394,2.4242424242424248,2.4545454545454546,2.4848484848484853,2.5151515151515156,2.5454545454545454,2.575757575757576,2.6060606060606064,2.6363636363636367,2.666666666666667,2.6969696969696972,2.7272727272727275,2.757575757575758,2.787878787878788,2.8181818181818183,2.8484848484848486,2.878787878787879,2.909090909090909,2.9393939393939394,2.9696969696969697,3.0,RK4
-3*y,-0.0,-0.030303030303030304,-0.06060606060606061,-0.09090909090909091,-0.12121212121212122,-0.15151515151515155,-0.18181818181818182,-0.21212121212121215,-0.24242424242424243,-0.2727272727272727,-0.3030303030303031,-0.33333333333333337,-0.36363636363636365,-0.393939393939394,-0.4242424242424243,-0.4545454545454546,-0.48484848484848486,-0.5151515151515152,-0.5454545454545454,-0.5757575757575758,-0.6060606060606062,-0.6363636363636364,-0.6666666666666667,-0.696969696969697,-0.7272727272727273,-0.7575757575757576,-0.787878787878788,-0.8181818181818183,-0.8484848484848486,-0.8787878787878788,-0.9090909090909092,-0.9393939393939394,-0.9696969696969697,-1.0,-1.0303030303030305,-1.0606060606060608,-1.0909090909090908,-1.1212121212121213,-1.1515151515151516,-1.1818181818181819,-1.2121212121212124,-1.2424242424242427,-1.2727272727272727,-1.3030303030303032,-1.3333333333333335,-1.3636363636363638,-1.393939393939394,-1.4242424242424243,-1.4545454545454546,-1.4848484848484849,-1.5151515151515151,-1.5454545454545459,-1.575757575757576,-1.606060606060606,-1.6363636363636367,-1.6666666666666667,-1.6969696969696972,-1.7272727272727275,-1.7575757575757576,-1.787878787878788,-1.8181818181818183,-1.8484848484848486,-1.878787878787879,-1.9090909090909094,-1.9393939393939394,-1.9696969696969697,-2.0,-2.0303030303030303,-2.060606060606061,-2.090909090909091,-2.1212121212121215,-2.151515151515152,-2.1818181818181817,-2.2121212121212124,-2.2424242424242427,-2.272727272727273,-2.303030303030303,-2.3333333333333335,-2.3636363636363638,-2.393939393939394,-2.4242424242424248,-2.4545454545454546,-2.4848484848484853,-2.5151515151515156,-2.5454545454545454,-2.575757575757576,-2.6060606060606064,-2.6363636363636367,-2.666666666666667,-2.6969696969696972,-2.7272727272727275,-2.757575757575758,-2.787878787878788,-2.8181818181818183,-2.8484848484848486,-2.878787878787879,-2.909090909090909,-2.9393939393939394,-2.9696969696969697,-3.0,RK4
4*y,0.0,0.04040404040404041,0.08080808080808081,0.12121212121212122,0.16161616161616163,0.20202020202020204,0.24242424242424243,0.2828282828282829,0.32323232323232326,0.36363636363636365,0.4040404040404041,0.4444444444444445,0.48484848484848486,0.5252525252525253,0.5656565656565657,0.6060606060606061,0.6464646464646465,0.686868686868687,0.7272727272727273,0.7676767676767677,0.8080808080808082,0.8484848484848485,0.888888888888889,0.9292929292929294,0.9696969696969697,1.0101010101010102,1.0505050505050506,1.090909090909091,1.1313131313131315,1.1717171717171717,1.2121212121212122,1.2525252525252526,1.292929292929293,1.3333333333333335,1.373737373737374,1.4141414141414144,1.4545454545454546,1.494949494949495,1.5353535353535355,1.575757575757576,1.6161616161616164,1.6565656565656568,1.696969696969697,1.7373737373737375,1.777777777777778,1.8181818181818183,1.8585858585858588,1.8989898989898992,1.9393939393939394,1.97979797979798,2.0202020202020203,2.060606060606061,2.101010101010101,2.1414141414141414,2.181818181818182,2.2222222222222223,2.262626262626263,2.303030303030303,2.3434343434343434,2.383838383838384,2.4242424242424243,2.464646464646465,2.505050505050505,2.545454545454546,2.585858585858586,2.6262626262626263,2.666666666666667,2.707070707070707,2.747474747474748,2.787878787878788,2.8282828282828287,2.868686868686869,2.909090909090909,2.94949494949495,2.98989898989899,3.0303030303030307,3.070707070707071,3.111111111111111,3.151515151515152,3.191919191919192,3.2323232323232327,3.272727272727273,3.3131313131313136,3.353535353535354,3.393939393939394,3.4343434343434347,3.474747474747475,3.5151515151515156,3.555555555555556,3.5959595959595965,3.6363636363636367,3.676767676767677,3.7171717171717176,3.757575757575758,3.7979797979797985,3.8383838383838387,3.878787878787879,3.9191919191919196,3.95959595959596,4.0,RK4
-4*y,-0.0,-0.04040404040404041,-0.08080808080808081,-0.12121212121212122,-0.16161616161616163,-0.20202020202020204,-0.24242424242424243,-0.2828282828282829,-0.32323232323232326,-0.36363636363636365,-0.4040404040404041,-0.4444444444444445,-0.48484848484848486,-0.5252525252525253,-0.5656565656565657,-0.6060606060606061,-0.6464646464646465,-0.686868686868687,-0.7272727272727273,-0.7676767676767677,-0.8080808080808082,-0.8484848484848485,-0.888888888888889,-0.9292929292929294,-0.9696969696969697,-1.0101010101010102,-1.0505050505050506,-1.090909090909091,-1.1313131313131315,-1.1717171717171717,-1.2121212121212122,-1.2525252525252526,-1.292929292929293,-1.3333333333333335,-1.373737373737374,-1.4141414141414144,-1.4545454545454546,-1.494949494949495,-1.5353535353535355,-1.575757575757576,-1.6161616161616164,-1.6565656565656568,-1.696969696969697,-1.7373737373737375,-1.777777777777778,-1.8181818181818183,-1.8585858585858588,-1.8989898989898992,-1.9393939393939394,-1.97979797979798,-2.0202020202020203,-2.060606060606061,-2.101010101010101,-2.1414141414141414,-2.181818181818182,-2.2222222222222223,-2.262626262626263,-2.303030303030303,-2.3434343434343434,-2.383838383838384,-2.4242424242424243,-2.464646464646465,-2.505050505050505,-2.545454545454546,-2.585858585858586,-2.6262626262626263,-2.666666666666667,-2.707070707070707,-2.747474747474748,-2.787878787878788,-2.8282828282828287,-2.868686868686869,-2.909090909090909,-2.94949494949495,-2.98989898989899,-3.0303030303030307,-3.070707070707071,-3.111111111111111,-3.151515151515152,-3.191919191919192,-3.2323232323232327,-3.272727272727273,-3.3131313131313136,-3.353535353535354,-3.393939393939394,-3.4343434343434347,-3.474747474747475,-3.5151515151515156,-3.555555555555556,-3.5959595959595965,-3.6363636363636367,-3.676767676767677,-3.7171717171717176,-3.757575757575758,-3.7979797979797985,-3.8383838383838387,-3.878787878787879,-3.9191919191919196,-3.95959595959596,-4.0,RK4
